date,inclination_deg,clear_sky_peak_wm2,clear_sky_daily_kwh_m2
2017-07-02,30,990.791,7.74763
2017-07-03,30,991.005,7.74624
2017-07-04,30,991.233,7.7447
2017-07-05,30,991.474,7.74303
2017-07-06,30,991.728,7.7412
2017-07-07,30,991.995,7.73923
2017-07-08,30,992.272,7.7371
2017-07-09,30,992.561,7.73482
2017-07-10,30,992.858,7.73237
2017-07-11,30,993.165,7.72975
2017-07-12,30,993.48,7.72697
2017-07-13,30,993.802,7.724
2017-07-14,30,994.13,7.72085
2017-07-15,30,994.462,7.71751
2017-07-16,30,994.492,7.7113
2017-07-17,30,994.216,7.70217
2017-07-18,30,993.937,7.6928
2017-07-19,30,993.656,7.68316
2017-07-20,30,993.371,7.67326
2017-07-21,30,993.079,7.66307
2017-07-22,30,992.781,7.6526
2017-07-23,30,992.474,7.64183
2017-07-24,30,992.157,7.63075
2017-07-25,30,991.829,7.61935
2017-07-26,30,991.488,7.60763
2017-07-27,30,991.132,7.59557
2017-07-28,30,990.76,7.58317
2017-07-29,30,990.371,7.57042
2017-07-30,30,989.962,7.5573
2017-07-31,30,989.533,7.5438
2017-08-01,30,989.081,7.52993
2017-08-02,30,988.606,7.51566
2017-08-03,30,988.104,7.50099
2017-08-04,30,987.576,7.4859
2017-08-05,30,987.019,7.4704
2017-08-06,30,986.432,7.45451
2017-08-07,30,985.812,7.43819
2017-08-08,30,985.159,7.42143
2017-08-09,30,984.471,7.40421
2017-08-10,30,983.746,7.38653
2017-08-11,30,982.982,7.36837
2017-08-12,30,982.178,7.34973
2017-08-13,30,981.333,7.3306
2017-08-14,30,980.444,7.31097
2017-08-15,30,979.51,7.29084
2017-08-16,30,979.022,7.27462
2017-08-17,30,978.983,7.26238
2017-08-18,30,978.904,7.24976
2017-08-19,30,978.784,7.2367
2017-08-20,30,978.621,7.22319
2017-08-21,30,978.413,7.20923
2017-08-22,30,978.16,7.19482
2017-08-23,30,977.86,7.17994
2017-08-24,30,977.513,7.16461
2017-08-25,30,977.116,7.1488
2017-08-26,30,976.691,7.13252
2017-08-27,30,976.221,7.11583
2017-08-28,30,975.701,7.09866
2017-08-29,30,975.127,7.08101
2017-08-30,30,974.501,7.06288
2017-08-31,30,973.819,7.04425
2017-09-01,30,973.083,7.02513
2017-09-02,30,972.29,7.00552
2017-09-03,30,971.44,6.98542
2017-09-04,30,970.532,6.96488
2017-09-05,30,969.565,6.94385
2017-09-06,30,968.54,6.92232
2017-09-07,30,967.454,6.9003
2017-09-08,30,966.307,6.87777
2017-09-09,30,965.1,6.85475
2017-09-10,30,963.83,6.83122
2017-09-11,30,962.499,6.80721
2017-09-12,30,961.139,6.78276
2017-09-13,30,959.717,6.75781
2017-09-14,30,958.233,6.73236
2017-09-15,30,956.685,6.70642
2017-09-16,30,954.89,6.67833
2017-09-17,30,953.029,6.64974
2017-09-18,30,951.103,6.62064
2017-09-19,30,949.112,6.5911
2017-09-20,30,947.055,6.56109
2017-09-21,30,944.932,6.53059
2017-09-22,30,942.745,6.49961
2017-09-23,30,940.493,6.46816
2017-09-24,30,938.177,6.43626
2017-09-25,30,935.796,6.4039
2017-09-26,30,933.353,6.37111
2017-09-27,30,930.847,6.33792
2017-09-28,30,928.298,6.3043
2017-09-29,30,925.699,6.27027
2017-09-30,30,923.04,6.23583
2017-10-01,30,920.321,6.20099
2017-10-02,30,917.542,6.16578
2017-10-03,30,914.706,6.1302
2017-10-04,30,911.812,6.09427
2017-10-05,30,908.863,6.05801
2017-10-06,30,905.858,6.02142
2017-10-07,30,902.8,5.9845
2017-10-08,30,899.69,5.94728
2017-10-09,30,896.529,5.90977
2017-10-10,30,893.318,5.87199
2017-10-11,30,890.059,5.83394
2017-10-12,30,886.754,5.79565
2017-10-13,30,883.404,5.75714
2017-10-14,30,880.012,5.71843
2017-10-15,30,876.579,5.67952
2017-10-16,30,873.107,5.64045
2017-10-17,30,869.599,5.60122
2017-10-18,30,866.056,5.56185
2017-10-19,30,862.48,5.52239
2017-10-20,30,858.875,5.48283
2017-10-21,30,855.242,5.44321
2017-10-22,30,851.584,5.40354
2017-10-23,30,847.903,5.36386
2017-10-24,30,844.202,5.32418
2017-10-25,30,840.484,5.28454
2017-10-26,30,836.751,5.24494
2017-10-27,30,833.007,5.20542
2017-10-28,30,829.253,5.16601
2017-10-29,30,825.493,5.12673
2017-10-30,30,821.73,5.0876
2017-10-31,30,817.967,5.04865
2017-11-01,30,814.207,5.00992
2017-11-02,30,810.453,4.97142
2017-11-03,30,806.707,4.93319
2017-11-04,30,802.974,4.89524
2017-11-05,30,799.256,4.8576
2017-11-06,30,795.556,4.82031
2017-11-07,30,791.877,4.78339
2017-11-08,30,788.223,4.74686
2017-11-09,30,784.598,4.71075
2017-11-10,30,781.003,4.67511
2017-11-11,30,777.444,4.63994
2017-11-12,30,773.923,4.60529
2017-11-13,30,770.443,4.57117
2017-11-14,30,767.009,4.53762
2017-11-15,30,763.624,4.50467
2017-11-16,30,760.956,4.47776
2017-11-17,30,758.351,4.45152
2017-11-18,30,755.813,4.42601
2017-11-19,30,753.346,4.40126
2017-11-20,30,750.954,4.37727
2017-11-21,30,748.638,4.35409
2017-11-22,30,746.404,4.33173
2017-11-23,30,744.255,4.31025
2017-11-24,30,742.194,4.28964
2017-11-25,30,740.261,4.26995
2017-11-26,30,738.425,4.25118
2017-11-27,30,736.689,4.2334
2017-11-28,30,735.054,4.2166
2017-11-29,30,733.525,4.20082
2017-11-30,30,732.105,4.18608
2017-12-01,30,730.795,4.17237
2017-12-02,30,729.599,4.15977
2017-12-03,30,728.519,4.14828
2017-12-04,30,727.558,4.1379
2017-12-05,30,726.717,4.12866
2017-12-06,30,726.0,4.12055
2017-12-07,30,725.409,4.11366
2017-12-08,30,724.987,4.10796
2017-12-09,30,724.703,4.10348
2017-12-10,30,724.551,4.10022
2017-12-11,30,724.532,4.0982
2017-12-12,30,724.648,4.0974
2017-12-13,30,724.9,4.09791
2017-12-14,30,725.29,4.09971
2017-12-15,30,725.818,4.10279
2017-12-16,30,725.793,4.10164
2017-12-17,30,725.21,4.09623
2017-12-18,30,724.761,4.09208
2017-12-19,30,724.498,4.08914
2017-12-20,30,724.378,4.08754
2017-12-21,30,724.393,4.08722
2017-12-22,30,724.545,4.08818
2017-12-23,30,724.832,4.09041
2017-12-24,30,725.256,4.09392
2017-12-25,30,725.816,4.09871
2017-12-26,30,726.511,4.10476
2017-12-27,30,727.341,4.11209
2017-12-28,30,728.306,4.12067
2017-12-29,30,729.442,4.13052
2017-12-30,30,730.725,4.14162
2017-12-31,30,732.138,4.15395
2018-01-01,30,733.68,4.1675
2018-01-02,30,735.349,4.18227
2018-01-03,30,737.143,4.19824
2018-01-04,30,739.06,4.21533
2018-01-05,30,741.099,4.23373
2018-01-06,30,743.257,4.25322
2018-01-07,30,745.531,4.27384
2018-01-08,30,747.921,4.29558
2018-01-09,30,750.422,4.31843
2018-01-10,30,753.049,4.34237
2018-01-11,30,755.805,4.36735
2018-01-12,30,758.662,4.39338
2018-01-13,30,761.618,4.42042
2018-01-14,30,764.67,4.44844
2018-01-15,30,767.814,4.47744
2018-01-16,30,770.743,4.50485
2018-01-17,30,773.457,4.53065
2018-01-18,30,776.258,4.55736
2018-01-19,30,779.142,4.58495
2018-01-20,30,782.107,4.61339
2018-01-21,30,785.148,4.64269
2018-01-22,30,788.262,4.67275
2018-01-23,30,791.446,4.70358
2018-01-24,30,794.696,4.73514
2018-01-25,30,798.008,4.7674
2018-01-26,30,801.379,4.80034
2018-01-27,30,804.805,4.83393
2018-01-28,30,808.283,4.86818
2018-01-29,30,811.808,4.90297
2018-01-30,30,815.378,4.93833
2018-01-31,30,818.987,4.97421
2018-02-01,30,822.634,5.01059
2018-02-02,30,826.314,5.04743
2018-02-03,30,830.023,5.08476
2018-02-04,30,833.759,5.12246
2018-02-05,30,837.517,5.16054
2018-02-06,30,841.294,5.19897
2018-02-07,30,845.087,5.23774
2018-02-08,30,848.892,5.27679
2018-02-09,30,852.705,5.3161
2018-02-10,30,856.524,5.35564
2018-02-11,30,860.344,5.39538
2018-02-12,30,864.162,5.43532
2018-02-13,30,867.976,5.47539
2018-02-14,30,871.782,5.51558
2018-02-15,30,876.866,5.56724
2018-02-16,30,881.922,5.61893
2018-02-17,30,886.945,5.67057
2018-02-18,30,891.933,5.72214
2018-02-19,30,896.882,5.77364
2018-02-20,30,901.79,5.825
2018-02-21,30,906.654,5.87621
2018-02-22,30,911.471,5.92725
2018-02-23,30,916.239,5.97811
2018-02-24,30,920.955,6.02872
2018-02-25,30,925.616,6.07907
2018-02-26,30,930.22,6.12917
2018-02-27,30,934.766,6.17895
2018-02-28,30,939.25,6.22841
2018-03-01,30,943.671,6.27751
2018-03-02,30,948.027,6.32629
2018-03-03,30,952.317,6.37466
2018-03-04,30,956.574,6.42261
2018-03-05,30,960.764,6.47018
2018-03-06,30,964.883,6.51728
2018-03-07,30,968.93,6.56392
2018-03-08,30,972.904,6.61011
2018-03-09,30,976.802,6.6558
2018-03-10,30,980.624,6.70097
2018-03-11,30,984.368,6.74564
2018-03-12,30,988.034,6.78976
2018-03-13,30,991.621,6.83333
2018-03-14,30,995.128,6.87635
2018-03-15,30,998.553,6.91879
2018-03-16,30,1001.193,6.95398
2018-03-17,30,1003.061,6.98203
2018-03-18,30,1004.891,7.0097
2018-03-19,30,1006.668,7.03688
2018-03-20,30,1008.38,7.06359
2018-03-21,30,1010.028,7.08988
2018-03-22,30,1011.61,7.11567
2018-03-23,30,1013.126,7.14097
2018-03-24,30,1014.576,7.16581
2018-03-25,30,1015.959,7.19014
2018-03-26,30,1017.276,7.21397
2018-03-27,30,1018.527,7.23732
2018-03-28,30,1019.711,7.26014
2018-03-29,30,1020.829,7.28246
2018-03-30,30,1021.88,7.30428
2018-03-31,30,1022.867,7.32557
2018-04-01,30,1023.787,7.34635
2018-04-02,30,1024.646,7.36663
2018-04-03,30,1025.472,7.38638
2018-04-04,30,1026.234,7.40561
2018-04-05,30,1026.933,7.42434
2018-04-06,30,1027.568,7.44254
2018-04-07,30,1028.142,7.46023
2018-04-08,30,1028.653,7.47741
2018-04-09,30,1029.104,7.49407
2018-04-10,30,1029.495,7.51022
2018-04-11,30,1029.827,7.52586
2018-04-12,30,1030.101,7.541
2018-04-13,30,1030.318,7.55563
2018-04-14,30,1030.478,7.56976
2018-04-15,30,1030.584,7.58339
2018-04-16,30,1030.894,7.59889
2018-04-17,30,1031.147,7.61387
2018-04-18,30,1031.346,7.62832
2018-04-19,30,1031.491,7.64226
2018-04-20,30,1031.585,7.65569
2018-04-21,30,1031.647,7.66862
2018-04-22,30,1031.664,7.68104
2018-04-23,30,1031.632,7.69298
2018-04-24,30,1031.552,7.70443
2018-04-25,30,1031.427,7.7154
2018-04-26,30,1031.258,7.7259
2018-04-27,30,1031.045,7.73594
2018-04-28,30,1030.792,7.74552
2018-04-29,30,1030.5,7.75466
2018-04-30,30,1030.169,7.76336
2018-05-01,30,1029.802,7.77163
2018-05-02,30,1029.401,7.77948
2018-05-03,30,1028.966,7.78693
2018-05-04,30,1028.5,7.794
2018-05-05,30,1028.004,7.80067
2018-05-06,30,1027.48,7.80695
2018-05-07,30,1026.929,7.81286
2018-05-08,30,1026.354,7.8184
2018-05-09,30,1025.755,7.82358
2018-05-10,30,1025.134,7.82842
2018-05-11,30,1024.493,7.83291
2018-05-12,30,1023.833,7.83707
2018-05-13,30,1023.157,7.84091
2018-05-14,30,1022.465,7.84443
2018-05-15,30,1021.759,7.84765
2018-05-16,30,1020.857,7.84895
2018-05-17,30,1019.763,7.84839
2018-05-18,30,1018.663,7.84759
2018-05-19,30,1017.557,7.84655
2018-05-20,30,1016.448,7.84528
2018-05-21,30,1015.337,7.84378
2018-05-22,30,1014.224,7.84207
2018-05-23,30,1013.111,7.84014
2018-05-24,30,1012.0,7.83802
2018-05-25,30,1010.89,7.8357
2018-05-26,30,1009.785,7.83323
2018-05-27,30,1008.683,7.83058
2018-05-28,30,1007.588,7.82775
2018-05-29,30,1006.499,7.82475
2018-05-30,30,1005.417,7.82158
2018-05-31,30,1004.344,7.81824
2018-06-01,30,1003.281,7.81475
2018-06-02,30,1002.227,7.8111
2018-06-03,30,1001.185,7.8073
2018-06-04,30,1000.154,7.80336
2018-06-05,30,999.136,7.79927
2018-06-06,30,998.131,7.79505
2018-06-07,30,997.149,7.79069
2018-06-08,30,996.193,7.78619
2018-06-09,30,995.252,7.78156
2018-06-10,30,994.327,7.77681
2018-06-11,30,993.418,7.77192
2018-06-12,30,992.525,7.76692
2018-06-13,30,991.649,7.76183
2018-06-14,30,990.791,7.75662
2018-06-15,30,989.949,7.75127
2018-06-16,30,989.858,7.75213
2018-06-17,30,989.783,7.75284
2018-06-18,30,989.726,7.75342
2018-06-19,30,989.685,7.75387
2018-06-20,30,989.661,7.75419
2018-06-21,30,989.655,7.75438
2018-06-22,30,989.667,7.75445
2018-06-23,30,989.696,7.75439
2018-06-24,30,989.742,7.75421
2018-06-25,30,989.806,7.7539
2018-06-26,30,989.887,7.75347
2018-06-27,30,989.986,7.75291
2018-06-28,30,990.101,7.75222
2018-06-29,30,990.233,7.75141
2018-06-30,30,990.386,7.75047
2018-07-01,30,990.569,7.7494
2018-07-02,30,990.767,7.74819
2018-07-03,30,990.98,7.74685
2018-07-04,30,991.207,7.74537
2018-07-05,30,991.447,7.74375
2018-07-06,30,991.701,7.74198
2018-07-07,30,991.967,7.74007
2018-07-08,30,992.244,7.738
2018-07-09,30,992.532,7.73577
2018-07-10,30,992.83,7.73338
2018-07-11,30,993.138,7.73082
2018-07-12,30,993.453,7.72809
2018-07-13,30,993.776,7.72519
2018-07-14,30,994.104,7.7221
2018-07-15,30,994.439,7.71882
2018-07-16,30,994.47,7.71267
2018-07-17,30,994.195,7.70362
2018-07-18,30,993.92,7.69432
2018-07-19,30,993.641,7.68475
2018-07-20,30,993.359,7.67493
2018-07-21,30,993.071,7.66482
2018-07-22,30,992.777,7.65443
2018-07-23,30,992.474,7.64374
2018-07-24,30,992.161,7.63275
2018-07-25,30,991.838,7.62145
2018-07-26,30,991.502,7.60983
2018-07-27,30,991.152,7.59787
2018-07-28,30,990.786,7.58557
2018-07-29,30,990.403,7.57292
2018-07-30,30,990.001,7.5599
2018-07-31,30,989.578,7.54652
2018-08-01,30,989.134,7.53275
2018-08-02,30,988.666,7.51859
2018-08-03,30,988.173,7.50403
2018-08-04,30,987.653,7.48906
2018-08-05,30,987.105,7.47367
2018-08-06,30,986.526,7.45788
2018-08-07,30,985.916,7.44168
2018-08-08,30,985.273,7.42503
2018-08-09,30,984.594,7.40792
2018-08-10,30,983.879,7.39035
2018-08-11,30,983.126,7.37231
2018-08-12,30,982.333,7.35379
2018-08-13,30,981.499,7.33477
2018-08-14,30,980.622,7.31526
2018-08-15,30,979.701,7.29525
2018-08-16,30,979.224,7.27915
2018-08-17,30,979.197,7.26702
2018-08-18,30,979.131,7.25451
2018-08-19,30,979.023,7.24158
2018-08-20,30,978.873,7.2282
2018-08-21,30,978.679,7.21438
2018-08-22,30,978.439,7.2001
2018-08-23,30,978.154,7.18537
2018-08-24,30,977.821,7.17017
2018-08-25,30,977.439,7.15451
2018-08-26,30,977.022,7.13837
2018-08-27,30,976.569,7.12181
2018-08-28,30,976.063,7.10479
2018-08-29,30,975.506,7.08729
2018-08-30,30,974.895,7.0693
2018-08-31,30,974.229,7.05082
2018-09-01,30,973.509,7.03184
2018-09-02,30,972.732,7.01237
2018-09-03,30,971.897,6.9924
2018-09-04,30,971.005,6.97197
2018-09-05,30,970.054,6.95107
2018-09-06,30,969.044,6.92967
2018-09-07,30,967.973,6.90776
2018-09-08,30,966.842,6.88535
2018-09-09,30,965.65,6.86245
2018-09-10,30,964.396,6.83904
2018-09-11,30,963.08,6.81513
2018-09-12,30,961.728,6.79079
2018-09-13,30,960.322,6.76595
2018-09-14,30,958.854,6.74062
2018-09-15,30,957.323,6.71481
2018-09-16,30,955.545,6.68685
2018-09-17,30,953.702,6.65838
2018-09-18,30,951.794,6.62943
2018-09-19,30,949.82,6.6
2018-09-20,30,947.781,6.57013
2018-09-21,30,945.677,6.53977
2018-09-22,30,943.508,6.50893
2018-09-23,30,941.274,6.47763
2018-09-24,30,938.976,6.44586
2018-09-25,30,936.614,6.41365
2018-09-26,30,934.189,6.38099
2018-09-27,30,931.7,6.34793
2018-09-28,30,929.163,6.31444
2018-09-29,30,926.582,6.28052
2018-09-30,30,923.939,6.2462
2018-10-01,30,921.235,6.21147
2018-10-02,30,918.471,6.17635
2018-10-03,30,915.649,6.14085
2018-10-04,30,912.768,6.10499
2018-10-05,30,909.831,6.0688
2018-10-06,30,906.838,6.03226
2018-10-07,30,903.79,5.9954
2018-10-08,30,900.69,5.95822
2018-10-09,30,897.539,5.92075
2018-10-10,30,894.338,5.883
2018-10-11,30,891.089,5.84499
2018-10-12,30,887.793,5.80674
2018-10-13,30,884.452,5.76826
2018-10-14,30,881.069,5.72958
2018-10-15,30,877.645,5.69071
2018-10-16,30,874.183,5.65166
2018-10-17,30,870.683,5.61247
2018-10-18,30,867.149,5.57314
2018-10-19,30,863.582,5.53371
2018-10-20,30,859.986,5.49419
2018-10-21,30,856.361,5.45461
2018-10-22,30,852.712,5.41497
2018-10-23,30,849.039,5.37532
2018-10-24,30,845.345,5.33567
2018-10-25,30,841.634,5.29604
2018-10-26,30,837.907,5.25645
2018-10-27,30,834.167,5.21693
2018-10-28,30,830.417,5.17751
2018-10-29,30,826.659,5.13821
2018-10-30,30,822.897,5.09904
2018-10-31,30,819.133,5.06005
2018-11-01,30,815.371,5.02124
2018-11-02,30,811.613,4.98266
2018-11-03,30,807.862,4.94433
2018-11-04,30,804.122,4.90627
2018-11-05,30,800.396,4.86852
2018-11-06,30,796.687,4.8311
2018-11-07,30,792.999,4.79405
2018-11-08,30,789.335,4.75738
2018-11-09,30,785.698,4.72113
2018-11-10,30,782.092,4.68533
2018-11-11,30,778.52,4.65001
2018-11-12,30,774.987,4.6152
2018-11-13,30,771.495,4.58092
2018-11-14,30,768.047,4.54722
2018-11-15,30,764.649,4.51411
2018-11-16,30,761.966,4.48703
2018-11-17,30,759.346,4.46063
2018-11-18,30,756.793,4.43495
2018-11-19,30,754.311,4.41003
2018-11-20,30,751.903,4.38587
2018-11-21,30,749.572,4.36252
2018-11-22,30,747.321,4.33998
2018-11-23,30,745.154,4.31831
2018-11-24,30,743.074,4.29751
2018-11-25,30,741.107,4.27762
2018-11-26,30,739.25,4.25865
2018-11-27,30,737.49,4.24062
2018-11-28,30,735.832,4.22359
2018-11-29,30,734.277,4.20756
2018-11-30,30,732.829,4.19256
2018-12-01,30,731.49,4.17857
2018-12-02,30,730.265,4.1657
2018-12-03,30,729.154,4.15391
2018-12-04,30,728.161,4.14324
2018-12-05,30,727.288,4.1337
2018-12-06,30,726.539,4.12528
2018-12-07,30,725.914,4.11808
2018-12-08,30,725.443,4.11207
2018-12-09,30,725.125,4.10726
2018-12-10,30,724.938,4.10368
2018-12-11,30,724.885,4.10135
2018-12-12,30,724.966,4.10022
2018-12-13,30,725.183,4.10041
2018-12-14,30,725.538,4.10189
2018-12-15,30,726.032,4.10465
2018-12-16,30,725.972,4.10319
2018-12-17,30,725.356,4.09746
2018-12-18,30,724.873,4.093
2018-12-19,30,724.561,4.08975
2018-12-20,30,724.407,4.08784
2018-12-21,30,724.389,4.0872
2018-12-22,30,724.507,4.08786
2018-12-23,30,724.76,4.08977
2018-12-24,30,725.15,4.09297
2018-12-25,30,725.675,4.09744
2018-12-26,30,726.336,4.10318
2018-12-27,30,727.132,4.11018
2018-12-28,30,728.062,4.11845
2018-12-29,30,729.148,4.12798
2018-12-30,30,730.398,4.13877
2018-12-31,30,731.778,4.15079
2019-01-01,30,733.287,4.16404
2019-01-02,30,734.924,4.17851
2019-01-03,30,736.686,4.19418
2019-01-04,30,738.573,4.21104
2019-01-05,30,740.581,4.22908
2019-01-06,30,742.708,4.24828
2019-01-07,30,744.953,4.26862
2019-01-08,30,747.313,4.29009
2019-01-09,30,749.785,4.31266
2019-01-10,30,752.377,4.33632
2019-01-11,30,755.105,4.36104
2019-01-12,30,757.936,4.3868
2019-01-13,30,760.866,4.41358
2019-01-14,30,763.893,4.44136
2019-01-15,30,767.013,4.47011
2019-01-16,30,769.918,4.49728
2019-01-17,30,772.609,4.52285
2019-01-18,30,775.387,4.54933
2019-01-19,30,778.25,4.5767
2019-01-20,30,781.193,4.60491
2019-01-21,30,784.214,4.634
2019-01-22,30,787.308,4.66385
2019-01-23,30,790.473,4.69448
2019-01-24,30,793.705,4.72585
2019-01-25,30,797.001,4.75794
2019-01-26,30,800.357,4.79071
2019-01-27,30,803.769,4.82413
2019-01-28,30,807.234,4.85823
2019-01-29,30,810.748,4.8929
2019-01-30,30,814.308,4.92813
2019-01-31,30,817.909,4.9639
2019-02-01,30,821.548,5.00018
2019-02-02,30,825.222,5.03693
2019-02-03,30,828.926,5.07417
2019-02-04,30,832.657,5.11179
2019-02-05,30,836.411,5.1498
2019-02-06,30,840.185,5.18816
2019-02-07,30,843.975,5.22684
2019-02-08,30,847.777,5.26585
2019-02-09,30,851.589,5.3051
2019-02-10,30,855.407,5.34459
2019-02-11,30,859.226,5.38428
2019-02-12,30,863.045,5.42417
2019-02-13,30,866.859,5.4642
2019-02-14,30,870.665,5.50434
2019-02-15,30,875.752,5.55598
2019-02-16,30,880.811,5.60764
2019-02-17,30,885.838,5.65925
2019-02-18,30,890.83,5.71081
2019-02-19,30,895.784,5.76226
2019-02-20,30,900.697,5.81365
2019-02-21,30,905.567,5.86486
2019-02-22,30,910.391,5.91591
2019-02-23,30,915.167,5.96679
2019-02-24,30,919.892,6.01743
2019-02-25,30,924.564,6.06783
2019-02-26,30,929.18,6.11796
2019-02-27,30,933.738,6.16784
2019-02-28,30,938.236,6.21738
2019-03-01,30,942.672,6.26658
2019-03-02,30,947.044,6.31545
2019-03-03,30,951.35,6.36392
2019-03-04,30,955.614,6.41199
2019-03-05,30,959.82,6.45966
2019-03-06,30,963.957,6.50688
2019-03-07,30,968.021,6.55364
2019-03-08,30,972.011,6.59995
2019-03-09,30,975.927,6.64575
2019-03-10,30,979.766,6.69104
2019-03-11,30,983.528,6.73579
2019-03-12,30,987.212,6.78006
2019-03-13,30,990.816,6.82374
2019-03-14,30,994.339,6.86685
2019-03-15,30,997.781,6.90943
2019-03-16,30,1000.437,6.94472
2019-03-17,30,1002.32,6.97287
2019-03-18,30,1004.151,7.00062
2019-03-19,30,1005.942,7.02789
2019-03-20,30,1007.669,7.0547
2019-03-21,30,1009.331,7.08108
2019-03-22,30,1010.928,7.10697
2019-03-23,30,1012.459,7.13238
2019-03-24,30,1013.924,7.15733
2019-03-25,30,1015.324,7.18178
2019-03-26,30,1016.657,7.20573
2019-03-27,30,1017.924,7.22921
2019-03-28,30,1019.126,7.25217
2019-03-29,30,1020.261,7.27463
2019-03-30,30,1021.331,7.29659
2019-03-31,30,1022.335,7.31803
2019-04-01,30,1023.273,7.33896
2019-04-02,30,1024.147,7.35939
2019-04-03,30,1024.982,7.37929
2019-04-04,30,1025.762,7.39868
2019-04-05,30,1026.478,7.41755
2019-04-06,30,1027.131,7.4359
2019-04-07,30,1027.721,7.45374
2019-04-08,30,1028.249,7.47106
2019-04-09,30,1028.717,7.48786
2019-04-10,30,1029.123,7.50414
2019-04-11,30,1029.471,7.51992
2019-04-12,30,1029.76,7.53518
2019-04-13,30,1029.991,7.54993
2019-04-14,30,1030.166,7.56418
2019-04-15,30,1030.286,7.57793
2019-04-16,30,1030.609,7.59355
2019-04-17,30,1030.876,7.60864
2019-04-18,30,1031.088,7.62321
2019-04-19,30,1031.246,7.63727
2019-04-20,30,1031.352,7.65081
2019-04-21,30,1031.419,7.66385
2019-04-22,30,1031.448,7.6764
2019-04-23,30,1031.429,7.68845
2019-04-24,30,1031.362,7.70002
2019-04-25,30,1031.249,7.71112
2019-04-26,30,1031.091,7.72174
2019-04-27,30,1030.891,7.73191
2019-04-28,30,1030.649,7.74162
2019-04-29,30,1030.367,7.75088
2019-04-30,30,1030.048,7.75971
2019-05-01,30,1029.691,7.7681
2019-05-02,30,1029.3,7.77607
2019-05-03,30,1028.875,7.78364
2019-05-04,30,1028.418,7.79082
2019-05-05,30,1027.931,7.79761
2019-05-06,30,1027.415,7.804
2019-05-07,30,1026.873,7.81002
2019-05-08,30,1026.304,7.81566
2019-05-09,30,1025.713,7.82094
2019-05-10,30,1025.099,7.82587
2019-05-11,30,1024.464,7.83045
2019-05-12,30,1023.811,7.8347
2019-05-13,30,1023.14,7.83862
2019-05-14,30,1022.453,7.84222
2019-05-15,30,1021.752,7.84552
2019-05-16,30,1020.854,7.8469
2019-05-17,30,1019.764,7.84641
2019-05-18,30,1018.668,7.84568
2019-05-19,30,1017.566,7.84471
